actor_first_name,actor_last_name,actor_gender,actor_role,movie_name,movie_year,movie_genre,direcor_first_name,director_last_name
Linda,Bowley,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Linda,Bowley,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Debbie Lee,Carrington,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Debbie Lee,Carrington,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Debbie Lee,Carrington,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Debbie Lee,Carrington,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Maureen,Charlton,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Maureen,Charlton,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Maureen,Charlton,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Maureen,Charlton,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Sadie,Corre,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Sadie,Corre,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Sadie,Corre,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Sadie,Corre,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Debbie,Dixon,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Debbie,Dixon,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Debbie,Dixon,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Debbie,Dixon,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Margarita (I),Fernández,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Margarita (I),Fernández,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Margarita (I),Fernández,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Margarita (I),Fernández,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Lydia,Green,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Lydia,Green,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Lydia,Green,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Lydia,Green,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Pam,Grizz,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Pam,Grizz,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Pam,Grizz,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Pam,Grizz,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Karen,Lay,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Karen,Lay,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Karen,Lay,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Karen,Lay,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Nancy,MacLean,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Nancy,MacLean,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Nancy,MacLean,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Nancy,MacLean,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Carole,Morris,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Carole,Morris,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Carole,Morris,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Carole,Morris,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Stacy,Nicholls,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Stacy,Nicholls,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Stacy,Nicholls,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Stacy,Nicholls,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Chris,Nunn,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Chris,Nunn,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Chris,Nunn,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Chris,Nunn,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Barbara,O'Laughlin,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Barbara,O'Laughlin,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Barbara,O'Laughlin,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Barbara,O'Laughlin,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
April,Perkins,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
April,Perkins,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
April,Perkins,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
April,Perkins,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Katie,Purvis,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Katie,Purvis,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Katie,Purvis,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Katie,Purvis,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Carol,Read,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Carol,Read,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Carol,Read,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Carol,Read,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Diana,Reynolds,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Diana,Reynolds,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Diana,Reynolds,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Diana,Reynolds,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Linda,Spriggs,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Linda,Spriggs,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Linda,Spriggs,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Linda,Spriggs,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Josephine,Staddon,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Josephine,Staddon,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Josephine,Staddon,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Josephine,Staddon,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Kendra,Wall,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Kendra,Wall,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Kendra,Wall,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Kendra,Wall,F,Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Mike,Cottrell,M,Ewok warrior,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Mike,Cottrell,M,Ewok warrior,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Mike,Cottrell,M,Ewok warrior,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Mike,Cottrell,M,Ewok warrior,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Malcolm,Dixon,M,Ewok warrior,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Malcolm,Dixon,M,Ewok warrior,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Malcolm,Dixon,M,Ewok warrior,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Malcolm,Dixon,M,Ewok warrior,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Claire,Davenport,F,Fat dancer,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Claire,Davenport,F,Fat dancer,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Claire,Davenport,F,Fat dancer,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Claire,Davenport,F,Fat dancer,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Larin,Lahr,M,GONK droid,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Larin,Lahr,M,GONK droid,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Larin,Lahr,M,GONK droid,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Larin,Lahr,M,GONK droid,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Isaac,Grand,M,Gamorrean guard,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Isaac,Grand,M,Gamorrean guard,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Isaac,Grand,M,Gamorrean guard,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Isaac,Grand,M,Gamorrean guard,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
George (VII),Miller,M,Gamorrean guard,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
George (VII),Miller,M,Gamorrean guard,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
George (VII),Miller,M,Gamorrean guard,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
George (VII),Miller,M,Gamorrean guard,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Barry (II),Robertson,M,Gamorrean guard,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Barry (II),Robertson,M,Gamorrean guard,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Barry (II),Robertson,M,Gamorrean guard,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Barry (II),Robertson,M,Gamorrean guard,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Tony,Star,M,Gamorrean guard,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Tony,Star,M,Gamorrean guard,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Tony,Star,M,Gamorrean guard,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Tony,Star,M,Gamorrean guard,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Dermot,Crowley,M,Gen. Crix Madine,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Dermot,Crowley,M,Gen. Crix Madine,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Dermot,Crowley,M,Gen. Crix Madine,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Dermot,Crowley,M,Gen. Crix Madine,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Harrison (I),Ford,M,Han Solo,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Harrison (I),Ford,M,Han Solo,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Harrison (I),Ford,M,Han Solo,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Harrison (I),Ford,M,Han Solo,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Swim,Lee,M,Hoover,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Swim,Lee,M,Hoover,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Swim,Lee,M,Hoover,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Swim,Lee,M,Hoover,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
David Alan,Barclay,M,Jabba Puppeteer,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
David Alan,Barclay,M,Jabba Puppeteer,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
David Alan,Barclay,M,Jabba Puppeteer,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
David Alan,Barclay,M,Jabba Puppeteer,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Toby,Philpott,M,Jabba Puppeteer,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Toby,Philpott,M,Jabba Puppeteer,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Toby,Philpott,M,Jabba Puppeteer,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Toby,Philpott,M,Jabba Puppeteer,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Dalyn,Chew,F,Jedi Rocks dancer (special ed,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Dalyn,Chew,F,Jedi Rocks dancer (special ed,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Dalyn,Chew,F,Jedi Rocks dancer (special ed,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Dalyn,Chew,F,Jedi Rocks dancer (special ed,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Celia,Fushille-Burke,F,Jedi Rocks dancer (special ed,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Celia,Fushille-Burke,F,Jedi Rocks dancer (special ed,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Celia,Fushille-Burke,F,Jedi Rocks dancer (special ed,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Celia,Fushille-Burke,F,Jedi Rocks dancer (special ed,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Jennifer,Jaffe,F,Jedi Rocks dancer (special ed,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Jennifer,Jaffe,F,Jedi Rocks dancer (special ed,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Jennifer,Jaffe,F,Jedi Rocks dancer (special ed,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Jennifer,Jaffe,F,Jedi Rocks dancer (special ed,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Mercedes,Ngoh,F,Jedi Rocks dancer (special ed,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Mercedes,Ngoh,F,Jedi Rocks dancer (special ed,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Mercedes,Ngoh,F,Jedi Rocks dancer (special ed,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Mercedes,Ngoh,F,Jedi Rocks dancer (special ed,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Billy Dee,Williams,M,Lando Calrissian,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Billy Dee,Williams,M,Lando Calrissian,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Billy Dee,Williams,M,Lando Calrissian,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Billy Dee,Williams,M,Lando Calrissian,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Mike (I),Edmonds,M,Logray/Jabba Puppeteer,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Mike (I),Edmonds,M,Logray/Jabba Puppeteer,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Mike (I),Edmonds,M,Logray/Jabba Puppeteer,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Mike (I),Edmonds,M,Logray/Jabba Puppeteer,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Barrie,Holland,M,Lt. Renz (Imperial officer in,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Barrie,Holland,M,Lt. Renz (Imperial officer in,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Barrie,Holland,M,Lt. Renz (Imperial officer in,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Barrie,Holland,M,Lt. Renz (Imperial officer in,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Robert (II),Watts,M,Lt. Watts (AT-ST driver),Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Robert (II),Watts,M,Lt. Watts (AT-ST driver),Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Robert (II),Watts,M,Lt. Watts (AT-ST driver),Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Robert (II),Watts,M,Lt. Watts (AT-ST driver),Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Mark (I),Hamill,M,Luke Skywalker,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Mark (I),Hamill,M,Luke Skywalker,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Mark (I),Hamill,M,Luke Skywalker,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Mark (I),Hamill,M,Luke Skywalker,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Richard,Marquand,M,Maj. Marquand (AT-ST driver)/,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Richard,Marquand,M,Maj. Marquand (AT-ST driver)/,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Richard,Marquand,M,Maj. Marquand (AT-ST driver)/,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Richard,Marquand,M,Maj. Marquand (AT-ST driver)/,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Paul (I),Brooke,M,Malakili (Rancor Keeper),Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Paul (I),Brooke,M,Malakili (Rancor Keeper),Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Paul (I),Brooke,M,Malakili (Rancor Keeper),Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Paul (I),Brooke,M,Malakili (Rancor Keeper),Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Ernie,Fosselius,M,Malakili (Rancor Keeper)/Gira,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Ernie,Fosselius,M,Malakili (Rancor Keeper)/Gira,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Ernie,Fosselius,M,Malakili (Rancor Keeper)/Gira,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Ernie,Fosselius,M,Malakili (Rancor Keeper)/Gira,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Simon,Williamson,M,Max Rebo,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Simon,Williamson,M,Max Rebo,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Simon,Williamson,M,Max Rebo,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Simon,Williamson,M,Max Rebo,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Michael (I),Pennington,M,Moff Jerjerrod,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Michael (I),Pennington,M,Moff Jerjerrod,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Michael (I),Pennington,M,Moff Jerjerrod,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Michael (I),Pennington,M,Moff Jerjerrod,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Caroline,Blakiston,F,Mon Mothma,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Caroline,Blakiston,F,Mon Mothma,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Caroline,Blakiston,F,Mon Mothma,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Caroline,Blakiston,F,Mon Mothma,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Nicholas (I),Read,M,Nicki/Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Nicholas (I),Read,M,Nicki/Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Nicholas (I),Read,M,Nicki/Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Nicholas (I),Read,M,Nicki/Ewok,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Mike (I),Quinn,M,Nien Nunb/Ree-Yees/Sy Snootle,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Mike (I),Quinn,M,Nien Nunb/Ree-Yees/Sy Snootle,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Mike (I),Quinn,M,Nien Nunb/Ree-Yees/Sy Snootle,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Mike (I),Quinn,M,Nien Nunb/Ree-Yees/Sy Snootle,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Paul (II),Weston,M,Nik Fo/Vedain (Sand Skiff pil,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Paul (II),Weston,M,Nik Fo/Vedain (Sand Skiff pil,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Paul (II),Weston,M,Nik Fo/Vedain (Sand Skiff pil,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Paul (II),Weston,M,Nik Fo/Vedain (Sand Skiff pil,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Alec,Guinness,M,Obi-Wan Kenobi,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Alec,Guinness,M,Obi-Wan Kenobi,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Alec,Guinness,M,Obi-Wan Kenobi,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Alec,Guinness,M,Obi-Wan Kenobi,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Femi,Taylor,F,Oola,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Femi,Taylor,F,Oola,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Femi,Taylor,F,Oola,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Femi,Taylor,F,Oola,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Carrie,Fisher,F,Princess Leia Organa,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Carrie,Fisher,F,Princess Leia Organa,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Carrie,Fisher,F,Princess Leia Organa,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Carrie,Fisher,F,Princess Leia Organa,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Kenny (I),Baker,M,R2-D2/Paploo,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Kenny (I),Baker,M,R2-D2/Paploo,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Kenny (I),Baker,M,R2-D2/Paploo,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Kenny (I),Baker,M,R2-D2/Paploo,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
John (II),Altman,M,Rebel pilot,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
John (II),Altman,M,Rebel pilot,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
John (II),Altman,M,Rebel pilot,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
John (II),Altman,M,Rebel pilot,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Pip,Miller,M,Stardestroyer captain #1,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Pip,Miller,M,Stardestroyer captain #1,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Pip,Miller,M,Stardestroyer captain #1,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
Pip,Miller,M,Stardestroyer captain #1,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Richard,Marquand
Tom,Mannion,M,Stardestroyer captain #2,Star Wars: Episode VI - Return of the Jedi,1983,Action,Richard,Marquand
Tom,Mannion,M,Stardestroyer captain #2,Star Wars: Episode VI - Return of the Jedi,1983,Adventure,Richard,Marquand
Tom,Mannion,M,Stardestroyer captain #2,Star Wars: Episode VI - Return of the Jedi,1983,Fantasy,Richard,Marquand
